content_id,name,offset,samples,NES (Neural Engagement Score),Benchmark,Tone,Issue
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",3:07,30,1.566204938,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",3:08,26,1.229210511,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",3:09,33,1.282174437,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",3:10,29,2.184958001,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",3:11,26,1.558597864,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",3:12,24,1.826235142,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",3:13,27,1.933618693,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",3:14,30,1.922827172,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",3:15,25,1.701043651,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",3:16,27,1.838399734,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",3:17,33,3.009853915,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",3:18,32,2.395115296,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",3:19,27,1.539015473,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",3:20,31,2.135347021,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",3:21,23,2.19026015,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",3:22,31,2.269662243,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",3:23,29,3.280198892,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",3:24,24,2.134397496,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",3:25,29,1.677856359,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",3:26,31,1.887674029,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",3:27,30,1.957176639,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",3:28,31,1.662144997,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",3:29,27,2.458338061,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",3:30,29,1.579821471,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",3:31,27,2.492968778,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",3:32,28,1.22869687,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",3:33,27,2.255372085,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",3:34,24,2.471293185,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",3:35,27,2.037690934,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",3:36,32,2.008809513,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",3:37,26,2.569948185,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",3:38,34,1.665615637,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",3:39,25,1.731318767,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",3:40,31,1.118800651,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",3:41,28,1.710968374,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",3:42,25,0.941038596,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",3:43,30,1.969916058,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",3:44,24,2.053130264,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",3:45,27,1.461839523,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",3:46,33,2.310276506,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",3:47,30,2.457815347,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",3:48,30,1.585681008,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",3:49,30,1.877070794,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",3:50,27,1.486235119,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",3:51,26,1.535317271,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",3:52,28,1.212731868,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",3:53,30,1.33643196,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",3:54,21,1.36382796,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",3:55,27,2.680410609,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",3:56,33,1.507390038,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",3:57,27,0.722348694,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",3:58,28,1.566616655,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",3:59,28,0.6903488,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:00,28,1.96798892,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:01,28,2.908676538,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:02,27,2.425900849,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:03,24,2.62236983,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:04,29,1.247813154,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:05,25,2.041700529,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:06,27,1.83464557,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:07,37,2.035110403,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:08,26,2.230747463,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:09,27,1.071108941,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:10,33,1.772057785,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:11,29,1.525330526,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:12,27,1.99698011,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:13,27,0.823966567,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:14,29,2.519718057,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:15,28,0.955173429,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:16,25,2.853669816,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:17,34,1.291397714,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:18,32,1.490345631,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:19,26,1.282022387,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:20,31,1.79034818,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:21,26,0.887811867,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:22,27,2.0899411,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:23,27,1.561528084,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:24,27,1.649545934,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:25,24,1.718923169,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:26,28,1.12460902,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:27,33,1.701638944,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:28,31,1.689586875,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:29,30,1.755975329,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:30,28,1.276364832,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:31,29,1.965990039,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:32,25,0.868176644,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:33,27,1.811644358,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:34,28,0.935564206,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:35,29,2.012020848,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:36,27,1.809281177,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:37,29,1.89953652,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:38,31,2.804926574,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:39,32,1.17118829,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:40,30,1.172481899,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:41,27,1.722479252,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:42,28,1.099139466,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:43,30,1.383471999,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:44,30,1.074125262,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:45,24,1.229910917,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:46,28,1.222010305,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:47,35,1.640198288,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:48,30,1.678565479,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:49,30,2.40117366,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:50,32,1.99615466,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:51,27,2.039813752,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:52,29,1.540575874,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:53,29,1.048838892,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:54,26,1.555342275,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:55,26,2.020542514,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:56,32,1.843533505,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:57,30,1.699584943,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:58,29,1.661682467,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",4:59,29,1.261386624,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",5:00,31,1.775443408,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",5:01,28,0.591271017,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",5:02,29,1.747548943,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",5:03,28,1.538342342,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",5:04,26,1.666423502,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",5:05,31,2.052967529,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",5:06,26,2.019598621,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",5:07,29,1.719050932,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",5:08,31,2.027958518,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",5:09,30,2.708018931,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",5:10,30,1.880739228,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",5:11,28,1.527730694,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",5:12,30,2.360415353,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",5:13,24,1.064801556,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",5:14,31,0.708135825,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",5:15,24,1.958965197,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",5:16,30,1.509971005,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",5:17,27,2.017601493,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",5:18,32,2.774080237,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",5:19,30,2.165377694,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",5:20,28,1.177844918,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",5:21,26,1.586020434,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",5:22,32,2.244603932,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",5:23,27,2.397554666,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",5:24,25,2.74205221,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",5:25,31,1.983928787,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",5:26,29,2.838686404,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",5:27,28,2.124639019,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",5:28,33,2.238181601,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",5:29,30,1.796146415,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",5:30,27,1.331004183,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",5:31,28,1.67492842,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",5:32,26,2.665927211,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",5:33,30,2.120345723,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",5:34,31,2.030903467,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",5:35,22,2.010426724,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",5:36,30,1.498990905,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",5:37,29,1.649640756,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",5:38,31,2.475264407,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",5:39,30,1.81963085,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",5:40,30,1.967683571,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",5:41,27,1.452682924,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",5:42,33,2.338462261,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",5:43,24,1.521731244,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",5:44,29,1.73566801,1.85043274,Informative,
2sgPsREooHz9Guoy4UFKYn,"SE Cupp: Trump might be impeached, but he's unleashed",5:45,26,3.396175011,1.85043274,Informative,
1Xi1aULdzixJeL3oGyFKh3,Trump team uses stock photo models in reelection ads,0:00,23,2.235312928,1.85043274,Informative,
1Xi1aULdzixJeL3oGyFKh3,Trump team uses stock photo models in reelection ads,0:01,28,1.598227819,1.85043274,Informative,
1Xi1aULdzixJeL3oGyFKh3,Trump team uses stock photo models in reelection ads,0:02,29,2.046465411,1.85043274,Informative,
1Xi1aULdzixJeL3oGyFKh3,Trump team uses stock photo models in reelection ads,0:03,27,1.834130559,1.85043274,Informative,
1Xi1aULdzixJeL3oGyFKh3,Trump team uses stock photo models in reelection ads,0:04,28,2.059224018,1.85043274,Informative,
1Xi1aULdzixJeL3oGyFKh3,Trump team uses stock photo models in reelection ads,0:05,23,2.366720476,1.85043274,Informative,
1Xi1aULdzixJeL3oGyFKh3,Trump team uses stock photo models in reelection ads,0:06,22,2.192089578,1.85043274,Informative,
1Xi1aULdzixJeL3oGyFKh3,Trump team uses stock photo models in reelection ads,0:07,26,1.309666665,1.85043274,Informative,
1Xi1aULdzixJeL3oGyFKh3,Trump team uses stock photo models in reelection ads,0:08,26,1.721780282,1.85043274,Informative,
1Xi1aULdzixJeL3oGyFKh3,Trump team uses stock photo models in reelection ads,0:09,23,1.28146358,1.85043274,Informative,
1Xi1aULdzixJeL3oGyFKh3,Trump team uses stock photo models in reelection ads,0:10,22,1.070900137,1.85043274,Informative,
1Xi1aULdzixJeL3oGyFKh3,Trump team uses stock photo models in reelection ads,0:11,31,1.834516788,1.85043274,Informative,
1Xi1aULdzixJeL3oGyFKh3,Trump team uses stock photo models in reelection ads,0:12,27,1.124502079,1.85043274,Informative,
1Xi1aULdzixJeL3oGyFKh3,Trump team uses stock photo models in reelection ads,0:13,27,3.126783477,1.85043274,Informative,
1Xi1aULdzixJeL3oGyFKh3,Trump team uses stock photo models in reelection ads,0:14,28,1.576152236,1.85043274,Informative,
1Xi1aULdzixJeL3oGyFKh3,Trump team uses stock photo models in reelection ads,0:15,23,1.414315832,1.85043274,Informative,
1Xi1aULdzixJeL3oGyFKh3,Trump team uses stock photo models in reelection ads,0:16,21,1.41513848,1.85043274,Informative,
1Xi1aULdzixJeL3oGyFKh3,Trump team uses stock photo models in reelection ads,0:17,27,2.078477281,1.85043274,Informative,
1Xi1aULdzixJeL3oGyFKh3,Trump team uses stock photo models in reelection ads,0:18,22,2.215866975,1.85043274,Informative,
1Xi1aULdzixJeL3oGyFKh3,Trump team uses stock photo models in reelection ads,0:19,26,1.254557298,1.85043274,Informative,
1Xi1aULdzixJeL3oGyFKh3,Trump team uses stock photo models in reelection ads,0:20,23,1.361991498,1.85043274,Informative,
1Xi1aULdzixJeL3oGyFKh3,Trump team uses stock photo models in reelection ads,0:21,28,1.708692788,1.85043274,Informative,
1Xi1aULdzixJeL3oGyFKh3,Trump team uses stock photo models in reelection ads,0:22,30,1.135542635,1.85043274,Informative,
1Xi1aULdzixJeL3oGyFKh3,Trump team uses stock photo models in reelection ads,0:23,25,0.634756022,1.85043274,Informative,
1Xi1aULdzixJeL3oGyFKh3,Trump team uses stock photo models in reelection ads,0:24,29,0.695473297,1.85043274,Informative,
1Xi1aULdzixJeL3oGyFKh3,Trump team uses stock photo models in reelection ads,0:25,25,1.788012197,1.85043274,Informative,
1Xi1aULdzixJeL3oGyFKh3,Trump team uses stock photo models in reelection ads,0:26,19,1.647637991,1.85043274,Informative,
1Xi1aULdzixJeL3oGyFKh3,Trump team uses stock photo models in reelection ads,0:27,24,0.936358873,1.85043274,Informative,
1Xi1aULdzixJeL3oGyFKh3,Trump team uses stock photo models in reelection ads,0:28,23,1.053445995,1.85043274,Informative,
1Xi1aULdzixJeL3oGyFKh3,Trump team uses stock photo models in reelection ads,0:29,27,2.448723326,1.85043274,Informative,
1Xi1aULdzixJeL3oGyFKh3,Trump team uses stock photo models in reelection ads,0:30,21,1.267874157,1.85043274,Informative,
1Xi1aULdzixJeL3oGyFKh3,Trump team uses stock photo models in reelection ads,0:31,25,1.962701407,1.85043274,Informative,
1Xi1aULdzixJeL3oGyFKh3,Trump team uses stock photo models in reelection ads,0:32,33,1.475007909,1.85043274,Informative,
1Xi1aULdzixJeL3oGyFKh3,Trump team uses stock photo models in reelection ads,0:33,25,2.029876652,1.85043274,Informative,
1Xi1aULdzixJeL3oGyFKh3,Trump team uses stock photo models in reelection ads,0:34,21,1.678720025,1.85043274,Informative,
1Xi1aULdzixJeL3oGyFKh3,Trump team uses stock photo models in reelection ads,0:35,28,1.556255475,1.85043274,Informative,
1Xi1aULdzixJeL3oGyFKh3,Trump team uses stock photo models in reelection ads,0:36,22,1.365052062,1.85043274,Informative,
1Xi1aULdzixJeL3oGyFKh3,Trump team uses stock photo models in reelection ads,0:37,23,0.944658914,1.85043274,Informative,
1Xi1aULdzixJeL3oGyFKh3,Trump team uses stock photo models in reelection ads,0:38,26,1.024327677,1.85043274,Informative,
1Xi1aULdzixJeL3oGyFKh3,Trump team uses stock photo models in reelection ads,0:39,24,1.418657619,1.85043274,Informative,
1Xi1aULdzixJeL3oGyFKh3,Trump team uses stock photo models in reelection ads,0:40,22,1.158861365,1.85043274,Informative,
1Xi1aULdzixJeL3oGyFKh3,Trump team uses stock photo models in reelection ads,0:41,28,0.972085153,1.85043274,Informative,
1Xi1aULdzixJeL3oGyFKh3,Trump team uses stock photo models in reelection ads,0:42,29,1.133139162,1.85043274,Informative,
1Xi1aULdzixJeL3oGyFKh3,Trump team uses stock photo models in reelection ads,0:43,28,2.596036916,1.85043274,Informative,
1Xi1aULdzixJeL3oGyFKh3,Trump team uses stock photo models in reelection ads,0:44,25,1.74566543,1.85043274,Informative,
1Xi1aULdzixJeL3oGyFKh3,Trump team uses stock photo models in reelection ads,0:45,28,2.321673982,1.85043274,Informative,
1Xi1aULdzixJeL3oGyFKh3,Trump team uses stock photo models in reelection ads,0:46,22,2.513989091,1.85043274,Informative,
